"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"R-MMU-1295596","Spry regulation of FGF signaling","7/864","16/8684",0.4375,4.39728009259259,4.52085199775947,0.000481198987021094,0.03435149748846,0.0319426231057339,"Ppp2r1a/Ppp2cb/Grb2/Braf/Ppp2ca/Mknk1/Spry2",7
"R-MMU-1660499","Synthesis of PIPs at the plasma membrane","13/864","47/8684",0.276595744680851,2.78004334121355,4.0671148941956,0.000483980433287276,0.03435149748846,0.0319426231057339,"Plekha1/Pip4k2a/Rab14/Arf1/Pik3r6/Pip5k1b/Pip4k2c/Mtm1/Inpp5k/Pten/Bmx/Plekha5/Pik3r5",13
"R-MMU-8983432","Interleukin-15 signaling","6/864","12/8684",0.5,5.02546296296296,4.63804778553137,0.000520007283988807,0.03435149748846,0.0319426231057339,"Il15ra/Stat3/Grb2/Sos2/Sos1/Shc1",6
"R-MMU-168138","Toll Like Receptor 9 (TLR9) Cascade","20/864","92/8684",0.217391304347826,2.18498389694042,3.79793583651366,0.000584900195747495,0.03435149748846,0.0319426231057339,"Skp1/Peli2/Nfkbia/Tab3/Rps6ka2/Map3k8/Ppp2r1a/Ppp2cb/Atf1/Cd14/N4bp1/Ikbkg/Dusp3/Rela/App/Irf7/Jun/Ppp2ca/Tlr4/Ager",20
"R-MMU-166058","MyD88:MAL(TIRAP) cascade initiated on plasma membrane","18/864","79/8684",0.227848101265823,2.29008438818565,3.82864080116844,0.000600900830701925,0.03435149748846,0.0319426231057339,"Skp1/Peli2/Nfkbia/Tirap/Tab3/Rps6ka2/Map3k8/Ppp2r1a/Ppp2cb/Atf1/N4bp1/Ikbkg/Dusp3/Rela/App/Jun/Ppp2ca/Ager",18
"R-MMU-168179","Toll Like Receptor TLR1:TLR2 Cascade","18/864","79/8684",0.227848101265823,2.29008438818565,3.82864080116844,0.000600900830701925,0.03435149748846,0.0319426231057339,"Skp1/Peli2/Nfkbia/Tirap/Tab3/Rps6ka2/Map3k8/Ppp2r1a/Ppp2cb/Atf1/N4bp1/Ikbkg/Dusp3/Rela/App/Jun/Ppp2ca/Ager",18
"R-MMU-168188","Toll Like Receptor TLR6:TLR2 Cascade","18/864","79/8684",0.227848101265823,2.29008438818565,3.82864080116844,0.000600900830701925,0.03435149748846,0.0319426231057339,"Skp1/Peli2/Nfkbia/Tirap/Tab3/Rps6ka2/Map3k8/Ppp2r1a/Ppp2cb/Atf1/N4bp1/Ikbkg/Dusp3/Rela/App/Jun/Ppp2ca/Ager",18
"R-MMU-181438","Toll Like Receptor 2 (TLR2) Cascade","18/864","79/8684",0.227848101265823,2.29008438818565,3.82864080116844,0.000600900830701925,0.03435149748846,0.0319426231057339,"Skp1/Peli2/Nfkbia/Tirap/Tab3/Rps6ka2/Map3k8/Ppp2r1a/Ppp2cb/Atf1/N4bp1/Ikbkg/Dusp3/Rela/App/Jun/Ppp2ca/Ager",18
"R-MMU-187037","Signaling by NTRK1 (TRKA)","15/864","62/8684",0.241935483870968,2.43167562724014,3.7603204999623,0.000869685426477612,0.0471003317813401,0.0437974544414487,"Frs2/Rps6ka2/Ap2s1/Ppp2r1a/Ppp2cb/Grb2/Atf1/Kidins220/Ap2m1/Braf/Dusp3/Sos1/Shc1/Ppp2ca/Map2k2",15
"R-MMU-983168","Antigen processing: Ubiquitination & Proteasome degradation","45/864","283/8684",0.159010600706714,1.59820376914016,3.40067607280732,0.000963844297208292,0.0492719203245961,0.045816761879247,"Npepps/Ube2h/Skp1/Ube2b/Psme3/Ube2o/Asb1/Fzr1/Ube2f/Herc4/Klhl2/Trim37/Rnf14/Ube2r2/Ube2e3/Fbxo9/Ube2c/Trim41/Fbxo30/Rnf123/Ube2j1/Psmd4/Socs3/Fbxo27/Eloc/Fbxo7/Ubr2/Cdc26/Fbxl14/Rnf19a/Rnf114/Kctd7/Klhl9/Rnf111/Socs1/Ube2d3/Fbxo11/Anapc4/Ube2l3/Rnf4/Ube2d2a/Lrsam1/Kbtbd7/Pja2/Ube2a",45
"R-MMU-913531","Interferon Signaling","25/864","131/8684",0.190839694656489,1.91811563471869,3.51934781609191,0.0010166189846094,0.0492719203245961,0.045816761879247,"Ptpn1/Stat3/Ppm1b/Camk2g/Ifngr1/Eif4e2/Isg15/Ifnar2/Ppp2r1a/Ppp2cb/Kpna1/Flnb/Tubb3/Arih1/Ikbkg/Socs3/Snca/Eif4e3/Socs1/Rigi/Ppp2ca/Sumo1/Fancc/Mavs/Becn1",25
"R-MMU-168164","Toll Like Receptor 3 (TLR3) Cascade","17/864","76/8684",0.223684210526316,2.24823343079922,3.63278647572758,0.00105343269887377,0.0492719203245961,0.045816761879247,"Skp1/Nfkbia/Tab3/Rps6ka2/Map3k8/Ppp2r1a/Ppp2cb/Atf1/N4bp1/Ikbkg/Dusp3/Rela/App/Irf7/Jun/Ppp2ca/Ager",17
